基础问题,自我介绍
系统与网络,页面置换算法
系统与网络,零拷贝
系统与网络,TCP和UDP区别
系统与网络,TCP三握四挥
系统与网络,TLS1.3握手过程
系统与网络,TLS连接建立过程
系统与网络,OSI七层模型
系统与网络,HTTP/3.0的QUIC协议
系统与网络,拥塞控制与流量控制
系统与网络,滑动窗口是如何进行拥塞控制的？
系统与网络,HTTPS对比HTTP为什么是安全的？
系统与网络,TCP的三次握手和四次挥手是什么？
系统与网络,TCP和UDP的区别是什么？
系统与网络,HTTP和RPC的区别是什么？
系统与网络,HTTP和HTTPS的区别是什么？
系统与网络,Linux内存如何查看？在Linux系统中如何使用find命令查找最近更新的文件，给出一个例子。
系统与网络,HTTPS对比HTTP解决了什么问题？
系统与网络,Linux如何查看网络连接状态？netstat的作用是什么？
系统与网络,HTTP访问，从URL到页面的全过程是什么？
系统与网络,grep的作用是什么？实际应用有哪些？
系统与网络,进程、线程、协程的区别？
系统与网络,进程通信的方法？
系统与网络,共享内存的实现及优缺点？
系统与网络,虚拟内存的作用？
系统与网络,fork() 的执行过程？
系统与网络,栈溢出原因及避免方法？
系统与网络,内存碎片问题如何解决？
系统与网络,文件系统（如 Linux ext4）？
系统与网络,用户态和内核态数据传输？
系统与网络,I/O 多路复用（select/poll/epoll）？
系统与网络,epoll 的 LT 和 ET 模式及适用场景？
系统与网络,零拷贝技术？
系统与网络,DMA 的作用？
系统与网络,TCP 和 UDP 的区别及使用场景？
系统与网络,TCP 如何保证可靠传输？
系统与网络,TCP 三次握手和四次挥手流程？
系统与网络,为什么断开连接需要四次挥手？
系统与网络,挥手过程中网络中断如何处理？
系统与网络,TCP 的流量控制和拥塞控制？
系统与网络,滑动窗口算法？
系统与网络,TCP 重传机制？
系统与网络,QUIC 协议的优势？
系统与网络,HTTP 和 HTTPS 的区别？
系统与网络,HTTPS 握手过程？
系统与网络,HTTP 版本（1.0/1.1/2.0/3.0）？
系统与网络,从输入 URL 到页面渲染的过程？
系统与网络,127.0.0.1、localhost、0.0.0.0 的区别？
系统与网络,NAT 协议的作用？
系统与网络,二层交换机和三层交换机的区别？
系统与网络,进程和线程有什么本质上的不同？协程有哪些优势和特点？
系统与网络,简述TCP的三次握手和四次挥手过程
系统与网络,四次挥手之后，用Linux命令查看会出现TIME_WAIT状态，它有什么意义？
系统与网络,为什么TCP建立连接需要三次握手，断开连接需要四次挥手？
系统与网络,客户端通过三次握手建立连接后，怎样维持这个连接？
系统与网络,OSI 七层模型？
系统与网络,TCP 三次握手与四次挥手？
系统与网络,为什么需要 TIME_WAIT 状态？
系统与网络,HTTP/2.0 为什么支持全双工？
系统与网络,浏览器输入 URL 后的完整流程？
系统与网络,DNS 查询过程？
系统与网络,新电脑如何获取 DNS 服务器地址？
系统与网络,客户端连接不上服务端的排查方法？
系统与网络,ping 通后如何检测端口连通性？
系统与网络,服务器如何查看端口监听状态？
系统与网络,防火墙状态检查？
系统与网络,虚拟内存的作用及缺页中断处理？
系统与网络,分页执行过程及置换算法？
系统与网络,进程切换与内存管理？
系统与网络,程序如何使用硬件？
系统与网络,HTTP的状态码有哪些？502、504出现在什么情况？301、302的区别？
系统与网络,TCP怎么保证可靠传输？
系统与网络,进程 vs 线程，分配资源的最小单位是什么？
系统与网络,网络编程中长连接 vs 短连接的区别及适用场景？
系统与网络,TCP 三次握手
系统与网络,Linux 如何查看进程状态？
系统与网络,滑动窗口限流实现
系统与网络,进程 vs 线程
系统与网络,虚拟内存 vs 物理内存
系统与网络,内存置换算法
系统与网络,Linux 常用命令（top、文件字段查询）
系统与网络,CPU 高负载定位
系统与网络,TCP/UDP 是否全双工
系统与网络,TCP/UDP 协议栈及错误排查
系统与网络,HTTP vs HTTPS
系统与网络,DNS 解析流程
系统与网络,WebSocket 介绍
分布式与中间件,一致性哈希
分布式与中间件,分布式
分布式与中间件,消息队列用过吗？Kafka知道吗
分布式与中间件,容器用过吗？Docker了解吗
分布式与中间件,Raft协议
分布式与中间件,使用Redis解决集群模式下的session共享问题，是把session存在Redis里了吗？
分布式与中间件,那你请求传过来的是什么？
分布式与中间件,那你怎么知道传过来什么呢？
分布式与中间件,一人一单集群下分布式锁是怎么用的？
分布式与中间件,怎么实现的自定义锁？自定义和Redisson有什么区别？
分布式与中间件,看门狗机制解决什么问题？
分布式与中间件,反问能解决超时释放吗？
分布式与中间件,如何判断锁是否被持有？
分布式与中间件,都要用用户id吗？
分布式与中间件,CAP定理中的C、A、P分别指什么？为什么说三者无法同时满足？
分布式与中间件,消息队（列如Kafka）如何实现高吞吐量、高并发和消息顺序性？
分布式与中间件,如果客服系统需要自动回复用户咨询，如何通过大模型实现智能问答？
分布式与中间件,如果要接入大模型判断代码的缺陷，该如何去做？
分布式与中间件,你对几个消息队列的中间件有什么了解，他们有什么区别？
分布式与中间件,消息队列可靠是什么意思？
分布式与中间件,什么情景RocketMQ能做到，RabbitMQ不能做？
分布式与中间件,HashMap的结构你了解吗？
分布式与中间件,如果HashMap出现了哈希冲突，该如何解决？
分布式与中间件,死锁了解吗？
分布式与中间件,垃圾回收了解吗？
分布式与中间件,如何实现一个实时更新的热度榜？
分布式与中间件,实时性和准确性如何保证？
分布式与中间件,如果消息队列一直重试失败怎么办？
分布式与中间件,redo、undo、binlog、MVCC的关系是什么？
分布式与中间件,有哪些并发场景？如果要实现分布式锁怎么实现？除了缓存以外，Redis自身还有什么东西能够帮助高并发？
分布式与中间件,如何设计一个搜索功能？
分布式与中间件,如何保证搜索的……（具体内容不记得了）
分布式与中间件,怎么用布隆过滤器解决缓存穿透的问题？
分布式与中间件,布隆过滤器不能删除的话，那么假设现在有个场景是需要对访问的数据进行一个删除，那么要怎么设计？
分布式与中间件,Redisson怎么实现分布式锁？
分布式与中间件,缓存三剑客的含义和解决方案是什么？
分布式与中间件,用过哪些消息队列，怎么选型的？
分布式与中间件,RPC 框架的作用？
分布式与中间件,市面上 RPC 框架对比（如 gRPC、brpc）？
分布式与中间件,线程池参数设置？
分布式与中间件,Reactor 和 Proactor 模式的区别？
分布式与中间件,Kafka 如何保证消息有序性？
分布式与中间件,消息队列如何避免重复消费？
分布式与中间件,分布式 ID 生成方案（如美团 Leaf）？
分布式与中间件,限流和熔断机制？
分布式与中间件,如何实现限流（如令牌桶、漏桶）？
分布式与中间件,分布式一致性算法（Raft、Paxos）？
分布式与中间件,Raft 选主机制？
分布式与中间件,Raft 和 Paxos 的区别？
分布式与中间件,为什么 Raft 集群节点数是奇数？
分布式与中间件,CAP 理论？
分布式与中间件,微服务中的服务发现和负载均衡？
分布式与中间件,Nginx 反向代理和负载均衡？
分布式与中间件,如何应对突发的流量高峰？怎样设计一个智能的流量调度系统？
分布式与中间件,你实现过任务优先级调度系统吗？请介绍一下实现思路
分布式与中间件,Redis 分片与集群？
分布式与中间件,内存预估方法？
分布式与中间件,"数据结构（String, Hash, List, Set, ZSet）？"
分布式与中间件,过期策略？
分布式与中间件,分布式锁实现（Redisson）？
分布式与中间件,锁自动释放问题？
分布式与中间件,业务宕机时的锁归还？
分布式与中间件,缓存雪崩、击穿、穿透及解决方案？
分布式与中间件,如何保证顺序消费？
分布式与中间件,如何保证消息不丢失？
分布式与中间件,延迟队列实现？
分布式与中间件,优先队列阻塞问题？
分布式与中间件,对比 Kafka 和 RabbitMQ？
分布式与中间件,延时队列底层原理？
分布式与中间件,消费者模式？
分布式与中间件,RPC 核心组件？
分布式与中间件,负载均衡策略？
分布式与中间件,序列化工具？
分布式与中间件,微服务架构设计？
分布式与中间件,秒杀系统设计？
分布式与中间件,扫码登录系统设计？
分布式与中间件,抽奖系统设计（高并发场景）？
分布式与中间件,个人项目流量突增怎么解决
分布式与中间件,对AI模型的原理了解多少
分布式与中间件,秒杀系统设计要点
分布式与中间件,保险品退保返保费注意事项（业务场景题）
分布式与中间件,Kafka 相关问题（未具体展开）
分布式与中间件,线程池核心参数，给定线程池分析问题
分布式与中间件,Kafka 消息不丢失机制（为何需本地消息表）
分布式与中间件,MQ 消息有序性保证
分布式与中间件,延迟队列原理
分布式与中间件,MQ 组件选型
分布式与中间件,Dubbo 执行原理
分布式与中间件,RPC 框架及序列化器选择
分布式与中间件,多级缓存设计（Redis + Caffeine）
分布式与中间件,大量缓存过期的影响
分布式与中间件,模板方法模式
分布式与中间件,单例模式实现
分布式与中间件,生产者-消费者模型实现
 算法与数据结构,回文链表 + K个一组翻转链表
 算法与数据结构,矩阵旋转
 算法与数据结构,双向链表，插入删除
 算法与数据结构,一个链表，K为一组进行反转
 算法与数据结构,给定一个数，求该数的平方根，不允许使用内置函数
 算法与数据结构,二叉树迭代法前序遍历
 算法与数据结构,判断链表是否相交
 算法与数据结构,二分查找
 算法与数据结构,Raft协议
 算法与数据结构,为什么要用Zset，不用其他的数据结构？
 算法与数据结构,什么情况下是跳表，什么情况下是压缩列表？
 算法与数据结构,为什么要从压缩列表换成跳表？
 算法与数据结构,增删性能好的数据结构很多，为什么用跳表？
 算法与数据结构,实现范围查询，为什么不用B+树？
 算法与数据结构,求链表的公共节点。
 算法与数据结构,合并两个有序链表。
 算法与数据结构,LeetCode740原题：删除并获得点数，使用动态规划。
 算法与数据结构,前序中序构造二叉树。
 算法与数据结构,最大子数组和。
 算法与数据结构,LRU算法。
 算法与数据结构,有两个盒子，一个盒子装10000个蓝球，另一个盒子装10000个红球，每个小球的质量在1-100g之间。给你一个天平，你需要每次从两个盒子中各取一个球，使得他们质量相等，你该如何去做？
 算法与数据结构,用随机加权算法实现服务器的负载均衡。
 算法与数据结构,螺旋矩阵。
 算法与数据结构,二叉树层序遍历。
 算法与数据结构,重排链表。
 算法与数据结构,k个一组反转链表。
 算法与数据结构,删除排序链表中的重复元素II。
 算法与数据结构,红黑树和 AVL 树的区别？增删查的时间复杂度？
 算法与数据结构,HashMap 的实现原理？
 算法与数据结构,LRU 缓存的实现及优化？
 算法与数据结构,B+ 树的原理？
 算法与数据结构,优先队列（堆）的实现及 pop 操作的时间复杂度？
 算法与数据结构,常见排序算法及适用场景？
 算法与数据结构,布隆过滤器的实现？
 算法与数据结构,最长公共子串
 算法与数据结构,最长括号匹配（Hard）
 算法与数据结构,编辑距离（Medium）
 算法与数据结构,合并区间
 算法与数据结构,有序链表去重（LeetCode 83）
 算法与数据结构,合并 K 个有序队列（带合并相同 ID 的销售数量）
 算法与数据结构,单词拆分（LeetCode 139）
 算法与数据结构,实现限流器（1000 QPS）
 算法与数据结构,统计出现频率最高的 100 个数（千万级数据）
 算法与数据结构,整数划分（不重复的所有划分方式）
 算法与数据结构,括号匹配（Easy）
 算法与数据结构,两数之和
 算法与数据结构,零钱兑换（DP）
 算法与数据结构,回文链表
 算法与数据结构,爬楼梯（DP）
 算法与数据结构,频率统计
 算法与数据结构,赛马问题（智力题）
 算法与数据结构,喝汽水问题（智力题）
 算法与数据结构,19x19 围棋棋盘必胜策略（开放题）
 算法与数据结构,统计北京市井盖数目（开放题）
 算法与数据结构,40 亿 IP 地址中查找某个 IP 或其前驱后继（大数据问题）
 算法与数据结构,10w QPS 服务的高可用架构设计（场景题）
 算法与数据结构,Feed 流系统设计（推拉模式优劣）
 算法与数据结构,微信红包系统设计（场景题）
 算法与数据结构,QQ 音乐推荐策略（场景题）
 算法与数据结构,你参与过权限系统相关的项目吗？
 算法与数据结构,如果要为腾讯云的文档系统设计一个权限系统，你会怎么做？
 算法与数据结构,链表倒数第 N 个节点
 算法与数据结构,多叉树深度
 算法与数据结构,字符串删除相邻重复字符
 算法与数据结构,最长回文子串
 算法与数据结构,连续登录大于 3 天的用户 ID（SQL）
 算法与数据结构,数组中和等于目标值的最短子数组
 算法与数据结构,被围绕的区域（LeetCode 130）
 算法与数据结构,全排列 II（LeetCode LCR 084）
 算法与数据结构,下一个排列（LeetCode 31）
 算法与数据结构,带过期时间的 LRU 算法
 算法与数据结构,小于 N 的最大数
 算法与数据结构,协程交叉打印数字
 算法与数据结构,二叉树转双向链表
 算法与数据结构,最长公共子串
 算法与数据结构,跳表的原子性保证？
 算法与数据结构,哈希表冲突解决方法？
 算法与数据结构,哈希值高低位划分的作用？
 算法与数据结构,哈希表删除后的空位利用？
 算法与数据结构,三个盒子抽奖概率问题（蒙提霍尔问题）
 算法与数据结构,称砝码找重量小的那个
 算法与数据结构,n*n的迷宫，1为通，0为不通，怎么找到从入口到出口的最短路径？⇒ 除了动态规划还有什么思路？
 算法与数据结构,16瓶药，1瓶有毒，15瓶无毒，小老鼠喝掉毒药之后1h会被毒死，现在只有1h的时间，最少用几只小老鼠可以试出哪瓶有毒
 算法与数据结构,最长递增子序列
 算法与数据结构,三数之和
 算法与数据结构,一个数组，找出同时比左边小比右边大的元素
 算法与数据结构,访问链表倒数第 k 个节点
 算法与数据结构,试管连通问题（最小拔塞使液面齐平）
 算法与数据结构,随机红包分配（金额限制 90%，全部分完）
 算法与数据结构,快速统计大文件中某个单词的出现次数
 算法与数据结构,双向链表的插入和删除
 算法与数据结构,zset 底层结构（跳表 vs 压缩列表）
 算法与数据结构,排序算法（时间复杂度）
 算法与数据结构,实现 LRU 缓存（单例模式 + 单元测试）
 算法与数据结构,合并两个有序数组并去重
 算法与数据结构,随机取两个元素
 算法与数据结构,图上匹配链查找
 算法与数据结构,动态规划适用场景
 算法与数据结构,跳表实现
 算法与数据结构,哈希表扩容机制
 算法与数据结构,链表 vs 数组操作复杂度
 算法与数据结构,连表查询 + GROUP BY
 算法与数据结构,求平均分大于80的部门
 算法与数据结构,手撕：爬楼梯的最低费用（动态规划）
 算法与数据结构,手撕：最长回文子串（滑动窗口/暴力解法）
项目相关,项目的具体情况（框架，应用场景），自己主要做的重点工作。
项目相关,并发量、请求量有多少，TPS大概有多少？
项目相关,交易是怎么接入的？项目中的热点数据是怎么处理的，对于使用频繁的数据信息，怎么保障一致性？
项目相关,事物的特性，请根据项目举例说明使用场景？
项目相关,你认为最大的挑战是什么？工作重点中的难点是什么？
项目相关,自动化测试相关的，如何运作的，怎么做自测，如何测试自己的功能？
项目相关,你们的测试账户是怎么来的，账户侧在哪里，是虚拟的还是真实的？
项目相关,你们会真实和网联，银联这种平台进行对接测试吗，如何和第三方支付平台做联调测试？
项目相关,你们是怎么做对账和清算的，怎么实现的，技术方式和业务逻辑，异常情况如何处理呢？
项目相关,对热点账户做过什么优化吗？余额数据是放在Redis吗？如何做幂等操作？
项目相关,项目中的分布式事务相关应用？
项目相关,项目中的输入输出是什么？
项目相关,项目的难点是什么？
项目相关,这个项目你参与了多少的开发，代码占比多少？
项目相关,一个用户登录场景，如果密码输错三次，就锁定24小时，请问该如何实现？
项目相关,前端是你写的吗？
项目相关,那你怎么通过Redis Template获取数据？
项目相关,有没有接触过和大模型相关的内容
项目相关,项目：为什么要做分布式缓存系统？是自己从头到尾设计，还是有一些参考的项目？做的过程中遇到了哪些问题？
项目相关,项目：分布式缓存系统一般在业务上会怎么用？为什么要用分布式缓存？一般能解决哪些业务问题？
项目相关,业务场景：网购平台下单，如何防止超卖和重复？这个架构可能会遇到什么问题，如何解决
项目相关,介绍系统是做什么的，有什么模块
项目相关,你是负责哪一模块的
项目相关,平台的运行逻辑是怎么样
项目相关,项目中最难的地方是什么？怎么解决？
项目相关,项目具体是怎么实现的？（通过AOP切面）
项目相关,我们组有几个研发，前端后端有多少人？
项目相关,项目是怎么部署的？
项目相关,有重构过代码吗？